latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
-15.91974,124.53215,372.05,1.02,1.01,2023-04-20,0143,T,75,6.1NRT,305.51,117.8,D
-15.93962,124.67273,320.98,1.02,1.01,2023-04-20,0143,T,66,6.1NRT,301.41,11.59,D
-16.26796,127.10796,322.09,1.32,1.14,2023-04-20,0143,T,48,6.1NRT,302.58,15.29,D
-15.95228,124.63247,381.81,1.02,1.01,2023-04-20,0143,T,100,6.1NRT,306.87,157.37,D
-15.9536,124.64181,353.27,1.02,1.01,2023-04-20,0143,T,97,6.1NRT,304.88,62.75,D
-15.95494,124.65121,324.72,1.02,1.01,2023-04-20,0143,T,31,6.1NRT,302.45,13.61,D
-16.28821,127.10502,321.92,1.32,1.14,2023-04-20,0143,T,57,6.1NRT,303.8,14.04,D
-15.97294,124.6487,323.85,1.02,1.01,2023-04-20,0143,T,57,6.1NRT,300.97,13.71,D
-16.29901,127.03008,325.57,1.31,1.13,2023-04-20,0143,T,78,6.1NRT,301.81,23.11,D
-16.30058,127.04204,316.72,1.31,1.13,2023-04-20,0143,T,43,6.1NRT,302.53,9.16,D
-15.98594,124.67554,319.21,1.02,1.01,2023-04-20,0143,T,67,6.1NRT,301.07,10.29,D
-16.3193,127.03353,316.75,1.31,1.13,2023-04-20,0143,T,44,6.1NRT,301.3,9.15,D
-16.36271,127.37897,326.13,1.38,1.16,2023-04-20,0143,T,79,6.1NRT,300.87,27.53,D
-16.36429,127.39163,326.64,1.38,1.16,2023-04-20,0143,T,80,6.1NRT,301.17,28.06,D
-16.02827,124.77902,318.01,1.03,1.01,2023-04-20,0143,T,69,6.1NRT,301.73,10.05,D
-16.35112,127.04129,314.25,1.31,1.14,2023-04-20,0143,T,55,6.1NRT,301.98,7,D
-16.39702,127.40063,329.95,1.38,1.16,2023-04-20,0143,T,83,6.1NRT,301.5,35.34,D
-16.39865,127.41346,314.49,1.39,1.17,2023-04-20,0143,T,54,6.1NRT,300.45,9.11,D
-16.05668,124.78453,321.08,1.03,1.01,2023-04-20,0143,T,73,6.1NRT,301.62,11.86,D
-16.36593,127.07625,319.27,1.32,1.14,2023-04-20,0143,T,66,6.1NRT,302.33,13.99,D
-16.04039,124.60405,325.05,1.02,1.01,2023-04-20,0143,T,78,6.1NRT,302.12,16.84,D
-16.04938,124.60275,337.5,1.02,1.01,2023-04-20,0143,T,83,6.1NRT,302.44,33.16,D
-16.05071,124.61211,327.64,1.02,1.01,2023-04-20,0143,T,81,6.1NRT,302.32,19.89,D
-16.05204,124.62149,314.05,1.02,1.01,2023-04-20,0143,T,59,6.1NRT,301.17,6.15,D
-16.08739,124.74123,320.42,1.03,1.01,2023-04-20,0143,T,56,6.1NRT,301.88,11.03,D
-16.10715,124.75114,316.15,1.03,1.01,2023-04-20,0143,T,51,6.1NRT,301.22,7.59,D
-16.11088,124.71206,319.32,1.03,1.01,2023-04-20,0143,T,36,6.1NRT,302.18,9.93,D
-16.11221,124.72156,323.75,1.03,1.01,2023-04-20,0143,T,57,6.1NRT,302.46,14.43,D
-16.11988,124.71066,317.57,1.03,1.01,2023-04-20,0143,T,37,6.1NRT,300.76,8.31,D
-16.12121,124.72009,316.28,1.03,1.01,2023-04-20,0143,T,15,6.1NRT,300.47,7.19,D
-16.15828,124.65701,322.43,1.03,1.01,2023-04-20,0143,T,75,6.1NRT,301.22,13.73,D
-16.15961,124.6664,354.82,1.03,1.01,2023-04-20,0143,T,97,6.1NRT,303.65,68.98,D
-16.16094,124.6758,373.5,1.03,1.01,2023-04-20,0143,T,100,6.1NRT,305.29,125.94,D
-16.16227,124.6852,338.14,1.03,1.01,2023-04-20,0143,T,89,6.1NRT,302.83,35.37,D
-16.48727,126.52312,318.53,1.23,1.1,2023-04-20,0143,T,41,6.1NRT,300.9,11.05,D
-16.5105,126.45612,318.23,1.22,1.1,2023-04-20,0143,T,51,6.1NRT,302.19,9.96,D
-16.52317,126.47723,331.95,1.22,1.1,2023-04-20,0143,T,84,6.1NRT,304.43,29.95,D
-16.52462,126.48844,317.62,1.22,1.1,2023-04-20,0143,T,36,6.1NRT,302.01,9.52,D
-16.53147,126.46452,321.49,1.22,1.1,2023-04-20,0143,T,67,6.1NRT,302.87,13.74,D
-16.29988,124.68146,316.3,1.03,1.01,2023-04-20,0143,T,65,6.1NRT,303.41,7.57,D
-16.6844,127.50041,323.35,1.42,1.18,2023-04-20,0143,T,76,6.1NRT,301.41,23.76,D
-16.68605,127.51354,315.94,1.42,1.18,2023-04-20,0143,T,53,6.1NRT,300.71,11.57,D
-16.28334,124.43435,322.77,1.02,1.01,2023-04-20,0143,T,67,6.1NRT,304.08,12.95,D
-16.28599,124.45301,318.33,1.02,1.01,2023-04-20,0143,T,29,6.1NRT,301.81,8.3,D
-16.54754,126.3602,315.67,1.2,1.09,2023-04-20,0143,T,47,6.1NRT,302.49,7.55,D
-16.549,126.37124,336.1,1.21,1.09,2023-04-20,0143,T,87,6.1NRT,304.02,38.67,D
-16.55045,126.38219,318.75,1.21,1.09,2023-04-20,0143,T,69,6.1NRT,302.61,11.05,D
-16.2923,124.43302,339.03,1.02,1.01,2023-04-20,0143,T,89,6.1NRT,302.67,34.66,D
-16.29363,124.44234,331.73,1.02,1.01,2023-04-20,0143,T,84,6.1NRT,302.44,23.75,D
-16.29325,124.11346,320.6,1.01,1,2023-04-20,0143,T,73,6.1NRT,302.09,10.76,D
-16.31999,124.10934,318.97,1.01,1,2023-04-20,0143,T,66,6.1NRT,301.48,9.16,D
-16.33611,124.03137,348.41,1,1,2023-04-20,0143,T,94,6.1NRT,303.95,52.69,D
-16.33744,124.0406,327.3,1,1,2023-04-20,0143,T,80,6.1NRT,303.54,18.32,D
-16.34503,124.03007,328.07,1,1,2023-04-20,0143,T,81,6.1NRT,301.56,19.73,D
-16.34636,124.0393,340.65,1,1,2023-04-20,0143,T,90,6.1NRT,302.16,37.11,D
-16.37848,124.06584,327.24,1.01,1,2023-04-20,0143,T,80,6.1NRT,303.02,18.52,D
-16.4818,124.27795,317.93,1.01,1.01,2023-04-20,0143,T,68,6.1NRT,302.13,10.07,D
-16.52912,124.28388,316.09,1.01,1.01,2023-04-20,0143,T,65,6.1NRT,300.64,8.56,D
-16.54738,124.34802,313.33,1.02,1.01,2023-04-20,0143,T,55,6.1NRT,301.4,5.58,D
-16.57693,124.36275,313.79,1.02,1.01,2023-04-20,0143,T,55,6.1NRT,301.42,5.65,D
-16.57827,124.37214,312.8,1.02,1.01,2023-04-20,0143,T,46,6.1NRT,300.88,4.94,D
-16.59927,124.45525,316,1.02,1.01,2023-04-20,0143,T,34,6.1NRT,301.66,7.12,D
-16.60765,124.44756,316.94,1.02,1.01,2023-04-20,0143,T,59,6.1NRT,301.73,8.4,D
-16.61029,124.46635,315.2,1.02,1.01,2023-04-20,0143,T,39,6.1NRT,302.73,6.41,D
-17.0301,126.53986,316.96,1.25,1.11,2023-04-20,0143,T,52,6.1NRT,303.48,8.44,D
-17.03158,126.55124,322.44,1.25,1.11,2023-04-20,0143,T,72,6.1NRT,303.27,15.25,D
-17.0582,126.67786,321.76,1.27,1.12,2023-04-20,0143,T,70,6.1NRT,303.41,16.37,D
-17.05973,126.68955,321.25,1.27,1.12,2023-04-20,0143,T,64,6.1NRT,303.76,15.5,D
-17.01981,126.3101,330.19,1.21,1.09,2023-04-20,0143,T,82,6.1NRT,305.84,26.58,D
-17.02128,126.32117,319.27,1.21,1.09,2023-04-20,0143,T,61,6.1NRT,304.47,10.51,D
-17.02063,126.24202,323.43,1.2,1.09,2023-04-20,0143,T,76,6.1NRT,305.19,15.49,D
-17.0236,126.26418,337.35,1.2,1.09,2023-04-20,0143,T,88,6.1NRT,308.34,38.53,D
-17.02508,126.27531,351.95,1.21,1.09,2023-04-20,0143,T,96,6.1NRT,307.82,74.25,D
-17.02657,126.28642,326.35,1.21,1.09,2023-04-20,0143,T,79,6.1NRT,305.32,19.1,D
-17.06426,126.56999,321.19,1.25,1.11,2023-04-20,0143,T,56,6.1NRT,303.27,13.08,D
-17.07813,126.67513,343.67,1.27,1.12,2023-04-20,0143,T,92,6.1NRT,304.42,57.29,D
-17.07968,126.68683,334.06,1.27,1.12,2023-04-20,0143,T,86,6.1NRT,304.9,35.36,D
-17.08736,126.74526,333.77,1.28,1.12,2023-04-20,0143,T,85,6.1NRT,302.63,36.68,D
-17.08893,126.75726,321.99,1.29,1.13,2023-04-20,0143,T,74,6.1NRT,301.91,16.15,D
-17.03183,126.25178,328.94,1.2,1.09,2023-04-20,0143,T,64,6.1NRT,305.01,20.94,D
-17.03332,126.26289,337.23,1.2,1.09,2023-04-20,0143,T,88,6.1NRT,305.31,36.81,D
-17.03481,126.274,326.69,1.21,1.09,2023-04-20,0143,T,79,6.1NRT,304.66,18.58,D
-17.02518,126.17883,319.07,1.19,1.09,2023-04-20,0143,T,60,6.1NRT,304.9,12.19,D
-17.0266,126.18985,321.09,1.19,1.09,2023-04-20,0143,T,57,6.1NRT,303.72,13.95,D
-17.03518,126.25626,326.27,1.2,1.09,2023-04-20,0143,T,77,6.1NRT,304.47,18.08,D
-17.0406,126.22176,323.52,1.2,1.09,2023-04-20,0143,T,36,6.1NRT,304.28,14.02,D
-17.15564,127.12713,317.57,1.36,1.15,2023-04-20,0143,T,64,6.1NRT,301.65,12.99,D
-17.11658,126.73486,315.05,1.28,1.12,2023-04-20,0143,T,19,6.1NRT,301.61,7.83,D
-17.1181,126.74674,322.38,1.29,1.13,2023-04-20,0143,T,74,6.1NRT,301.89,17.45,D
-16.85312,124.68897,320.78,1.04,1.02,2023-04-20,0143,T,72,6.1NRT,301.8,10.47,D
-17.11009,126.60492,321.15,1.26,1.12,2023-04-20,0143,T,40,6.1NRT,303.51,13.37,D
-17.06679,126.19566,324.51,1.2,1.09,2023-04-20,0143,T,52,6.1NRT,303.24,17.43,D
-17.1155,126.56866,329.2,1.25,1.11,2023-04-20,0143,T,82,6.1NRT,304.02,26.26,D
-17.12541,126.56732,327.26,1.25,1.11,2023-04-20,0143,T,80,6.1NRT,302.91,23.39,D
-17.13753,126.66058,325.74,1.27,1.12,2023-04-20,0143,T,76,6.1NRT,303.2,21.58,D
-17.13903,126.6722,319.56,1.27,1.12,2023-04-20,0143,T,43,6.1NRT,302.26,12.8,D
-17.15125,126.76659,323.67,1.29,1.13,2023-04-20,0143,T,76,6.1NRT,301.39,20.2,D
-17.08469,126.18195,319.79,1.19,1.09,2023-04-20,0143,T,62,6.1NRT,302.01,12.98,D
-17.13228,126.54281,317.64,1.25,1.11,2023-04-20,0143,T,67,6.1NRT,303.08,10.26,D
-17.22494,127.26033,316.34,1.39,1.17,2023-04-20,0143,T,64,6.1NRT,300.2,12.41,D
-17.26484,127.57587,311.12,1.46,1.19,2023-04-20,0143,T,42,6.1NRT,298.34,8.31,D
-17.26657,127.58963,314.92,1.46,1.19,2023-04-20,0143,T,61,6.1NRT,298.81,13.76,D
-16.89062,124.69302,314.24,1.04,1.02,2023-04-20,0143,T,41,6.1NRT,301.74,5.25,D
-16.89197,124.70257,314.62,1.04,1.02,2023-04-20,0143,T,39,6.1NRT,301.44,5.81,D
-17.15743,126.65761,331.87,1.27,1.12,2023-04-20,0143,T,72,6.1NRT,303.64,29.44,D
-17.15896,126.66931,329.67,1.27,1.12,2023-04-20,0143,T,78,6.1NRT,304.06,26.94,D
-17.15513,126.56325,364.61,1.25,1.11,2023-04-20,0143,T,100,6.1NRT,305.42,127.97,D
-17.15666,126.57484,361.43,1.26,1.11,2023-04-20,0143,T,100,6.1NRT,305.6,114.46,D
-17.15819,126.58644,339.91,1.26,1.11,2023-04-20,0143,T,90,6.1NRT,303.59,47.42,D
-17.15973,126.59805,320.91,1.26,1.12,2023-04-20,0143,T,45,6.1NRT,303.89,12.62,D
-17.16505,126.56196,390.62,1.25,1.11,2023-04-20,0143,T,100,6.1NRT,305.64,272.3,D
-17.16659,126.57355,385.57,1.26,1.11,2023-04-20,0143,T,100,6.1NRT,307.68,237.02,D
-17.16812,126.58511,360.35,1.26,1.11,2023-04-20,0143,T,100,6.1NRT,305.52,109.08,D
-17.16965,126.59668,383.62,1.26,1.12,2023-04-20,0143,T,100,6.1NRT,308.49,222.87,D
-17.17119,126.60829,404.31,1.26,1.12,2023-04-20,0143,T,100,6.1NRT,311.61,378.61,D
-17.17274,126.61998,384.67,1.26,1.12,2023-04-20,0143,T,100,6.1NRT,309.63,228.14,D
-17.17429,126.63169,353.03,1.27,1.12,2023-04-20,0143,T,96,6.1NRT,306.12,82.78,D
-17.17585,126.64342,321.87,1.27,1.12,2023-04-20,0143,T,58,6.1NRT,302.33,13.84,D
-17.16524,126.55595,351.49,1.25,1.11,2023-04-20,0143,T,96,6.1NRT,301.03,82.58,D
-17.16672,126.56756,385.98,1.26,1.11,2023-04-20,0143,T,100,6.1NRT,307.74,240.19,D
-17.16819,126.57915,359.48,1.26,1.11,2023-04-20,0143,T,99,6.1NRT,305.6,106.4,D
-17.16965,126.59073,363.61,1.26,1.12,2023-04-20,0143,T,100,6.1NRT,306.16,121.07,D
-17.17113,126.60234,389.52,1.26,1.12,2023-04-20,0143,T,100,6.1NRT,310.45,260.75,D
-17.1726,126.61401,388.16,1.26,1.12,2023-04-20,0143,T,100,6.1NRT,310.57,250.64,D
-17.17409,126.62573,361.2,1.27,1.12,2023-04-20,0143,T,100,6.1NRT,307.81,110.85,D
-17.17557,126.63748,331.87,1.27,1.12,2023-04-20,0143,T,80,6.1NRT,303.88,29.64,D
-17.24502,127.10949,321.21,1.36,1.15,2023-04-20,0143,T,61,6.1NRT,301.82,14.4,D
-17.2322,126.76253,316.91,1.29,1.13,2023-04-20,0143,T,65,6.1NRT,301.1,12.51,D
-17.23372,126.77431,312.93,1.29,1.13,2023-04-20,0143,T,53,6.1NRT,300.98,7.57,D
-17.2766,127.02897,339.33,1.34,1.15,2023-04-20,0143,T,89,6.1NRT,301.97,53.66,D
-17.27818,127.04136,343.41,1.35,1.15,2023-04-20,0143,T,92,6.1NRT,302.63,65.4,D
-17.27975,127.05368,322.29,1.35,1.15,2023-04-20,0143,T,35,6.1NRT,301.58,18.56,D
-17.28135,127.06618,328.57,1.35,1.15,2023-04-20,0143,T,81,6.1NRT,301.86,29.8,D
-17.17788,126.11815,322.35,1.19,1.08,2023-04-20,0143,T,74,6.1NRT,302.35,15.3,D
-17.31973,127.2025,311.9,1.38,1.16,2023-04-20,0143,T,29,6.1NRT,300.07,6.76,D
-17.26214,126.60201,319.06,1.26,1.12,2023-04-20,0143,T,19,6.1NRT,301.75,12.35,D
-17.28402,126.76774,315,1.29,1.13,2023-04-20,0143,T,57,6.1NRT,301.04,10.08,D
-17.58966,129.37083,311.84,1.99,1.38,2023-04-20,0143,T,55,6.1NRT,298.48,13.88,D
-17.2078,126.09634,315.57,1.19,1.08,2023-04-20,0143,T,41,6.1NRT,302.6,6.99,D
-17.20923,126.10731,327.12,1.19,1.08,2023-04-20,0143,T,80,6.1NRT,303.99,22.7,D
-17.32451,126.76762,323.6,1.3,1.13,2023-04-20,0143,T,76,6.1NRT,301.95,19.88,D
-17.22761,125.94949,316.62,1.17,1.07,2023-04-20,0143,T,64,6.1NRT,301.88,8.22,D
-17.32386,126.52762,375.16,1.25,1.11,2023-04-20,0143,T,100,6.1NRT,304.66,176.38,D
-17.32538,126.53918,364.08,1.26,1.11,2023-04-20,0143,T,100,6.1NRT,304.78,125.58,D
-17.32691,126.55089,321.12,1.26,1.11,2023-04-20,0143,T,73,6.1NRT,301.52,15.62,D
-17.32845,126.56264,313.32,1.26,1.12,2023-04-20,0143,T,31,6.1NRT,300.53,6.55,D
-17.41331,127.05507,318.05,1.35,1.15,2023-04-20,0143,T,55,6.1NRT,300.19,12.68,D
-17.37983,126.80395,316.53,1.31,1.13,2023-04-20,0143,T,43,6.1NRT,302.57,9.42,D
-17.41033,127.04929,317.76,1.35,1.15,2023-04-20,0143,T,41,6.1NRT,301.07,12.6,D
-17.28406,125.9023,315.79,1.16,1.07,2023-04-20,0143,T,43,6.1NRT,302.23,6.24,D
-17.29786,125.93317,317.64,1.17,1.07,2023-04-20,0143,T,58,6.1NRT,301.62,9.01,D
-17.38518,126.52579,318.43,1.26,1.11,2023-04-20,0143,T,68,6.1NRT,304.63,12.15,D
-17.31124,125.88722,313.82,1.16,1.07,2023-04-20,0143,T,33,6.1NRT,302.23,5.78,D
-17.3951,126.52444,315.22,1.26,1.11,2023-04-20,0143,T,56,6.1NRT,301.42,7.75,D
-17.41479,126.67657,317.76,1.28,1.12,2023-04-20,0143,T,65,6.1NRT,301.93,11.16,D
-17.46532,126.82915,319.04,1.31,1.14,2023-04-20,0143,T,29,6.1NRT,302.52,11.5,D
-17.36554,126.00111,325.56,1.18,1.08,2023-04-20,0143,T,78,6.1NRT,302.83,18.69,D
-17.36703,126.01218,321.53,1.18,1.08,2023-04-20,0143,T,67,6.1NRT,302.71,13.3,D
-17.37892,126.10042,318.11,1.19,1.09,2023-04-20,0143,T,60,6.1NRT,304.28,9.58,D
-17.47068,126.79147,333.34,1.31,1.13,2023-04-20,0143,T,85,6.1NRT,303.59,36.83,D
-17.47225,126.80347,340.23,1.31,1.13,2023-04-20,0143,T,90,6.1NRT,303.77,50.38,D
-17.47384,126.81559,328.96,1.31,1.14,2023-04-20,0143,T,70,6.1NRT,301.78,26.1,D
-17.36828,125.99422,317.3,1.18,1.08,2023-04-20,0143,T,50,6.1NRT,302.27,9.13,D
-17.36971,126.00521,317.6,1.18,1.08,2023-04-20,0143,T,52,6.1NRT,302.46,9.12,D
-17.38115,126.09363,315.17,1.19,1.09,2023-04-20,0143,T,60,6.1NRT,303.16,7.03,D
-17.47054,126.79729,339.51,1.31,1.13,2023-04-20,0143,T,89,6.1NRT,304.66,49.38,D
-17.47205,126.80935,331.06,1.31,1.14,2023-04-20,0143,T,83,6.1NRT,303.55,32.03,D
-17.47356,126.82153,324.19,1.31,1.14,2023-04-20,0143,T,70,6.1NRT,301.35,20.35,D
-17.45852,126.46204,339.65,1.25,1.11,2023-04-20,0143,T,89,6.1NRT,304.48,48.12,D
-17.46,126.47356,324.03,1.25,1.11,2023-04-20,0143,T,76,6.1NRT,303.73,19.61,D
-17.4615,126.48525,314.03,1.25,1.11,2023-04-20,0143,T,58,6.1NRT,302.46,7.25,D
-17.44355,126.11874,320.05,1.2,1.09,2023-04-20,0143,T,53,6.1NRT,304.29,11.55,D
-17.31185,124.67899,319.64,1.04,1.02,2023-04-20,0143,T,70,6.1NRT,303.38,10.18,D
-17.31319,124.68864,319.47,1.04,1.02,2023-04-20,0143,T,70,6.1NRT,303.33,10.09,D
-17.57668,124.53264,353.06,1.04,1.02,2023-04-20,0143,T,96,6.1NRT,305.02,64.84,D
-17.57802,124.54224,328.02,1.04,1.02,2023-04-20,0143,T,80,6.1NRT,303.57,19.55,D
-17.63899,124.78038,344.13,1.05,1.02,2023-04-20,0143,T,92,6.1NRT,305.12,45.3,D
-17.64812,124.77904,323.08,1.05,1.02,2023-04-20,0143,T,68,6.1NRT,301.87,13.72,D
-17.64948,124.7888,321.23,1.05,1.03,2023-04-20,0143,T,35,6.1NRT,302.83,10.71,D
-17.66269,124.8168,323.68,1.06,1.03,2023-04-20,0143,T,47,6.1NRT,305.15,12.11,D
-17.67253,124.82935,326.06,1.06,1.03,2023-04-20,0143,T,67,6.1NRT,304.96,14.76,D
-17.67387,124.83916,327.88,1.06,1.03,2023-04-20,0143,T,80,6.1NRT,305.27,17.54,D
-17.67521,124.84898,322,1.06,1.03,2023-04-20,0143,T,65,6.1NRT,303.98,10.91,D
-17.67765,124.79864,327.09,1.06,1.03,2023-04-20,0143,T,79,6.1NRT,304.04,18.93,D
-17.68435,124.84765,318.63,1.06,1.03,2023-04-20,0143,T,44,6.1NRT,306.21,7.8,D
-17.71452,124.86335,323.69,1.06,1.03,2023-04-20,0143,T,64,6.1NRT,304.94,13.72,D
-17.72232,124.8522,322.09,1.06,1.03,2023-04-20,0143,T,73,6.1NRT,305.04,12.36,D
-17.72367,124.86203,323.87,1.06,1.03,2023-04-20,0143,T,76,6.1NRT,303.47,14.5,D
-18.47296,124.82433,330.97,1.07,1.03,2023-04-20,0143,T,83,6.1NRT,305.68,23.96,D
-18.80477,125.45176,327.14,1.14,1.07,2023-04-20,0143,T,78,6.1NRT,305.18,18.51,D
-18.80619,125.46249,323.87,1.15,1.07,2023-04-20,0143,T,74,6.1NRT,305.35,13.78,D
-18.74039,121.95617,317.57,1.03,1.02,2023-04-20,0143,T,50,6.1NRT,301.77,8.24,D
-18.74187,121.96581,332.96,1.03,1.02,2023-04-20,0143,T,84,6.1NRT,302.74,26.58,D
-18.83427,122.08842,321.72,1.02,1.01,2023-04-20,0143,T,72,6.1NRT,302.74,13.25,D
-18.83857,122.11712,316.37,1.02,1.01,2023-04-20,0143,T,47,6.1NRT,302.15,6.69,D
-18.81174,121.75916,344.61,1.04,1.02,2023-04-20,0143,T,92,6.1NRT,305.14,47.08,D
-18.82218,121.82724,321.41,1.04,1.02,2023-04-20,0143,T,27,6.1NRT,305.52,10.29,D
-18.86323,122.09679,335.42,1.02,1.01,2023-04-20,0143,T,86,6.1NRT,304.45,29.76,D
-18.86467,122.10635,328.16,1.02,1.01,2023-04-20,0143,T,80,6.1NRT,305.55,19.61,D
-18.82082,121.75767,319.53,1.04,1.02,2023-04-20,0143,T,46,6.1NRT,302.75,10.5,D
-18.82231,121.76741,326.22,1.04,1.02,2023-04-20,0143,T,70,6.1NRT,303.88,17.19,D
-20.63671,132.20692,311.49,3.6,1.78,2023-04-20,0143,T,42,6.1NRT,297.55,32.13,D
-20.63995,132.24095,312.54,3.62,1.78,2023-04-20,0143,T,51,6.1NRT,297.94,37.43,D
-20.64865,132.23335,316.6,3.62,1.78,2023-04-20,0143,T,67,6.1NRT,298.22,62.34,D
14.80763,120.16016,317.41,4.25,1.91,2023-04-20,0134,T,40,6.1NRT,296.46,62.01,D
1.45169,125.1984,318.07,1.15,1.07,2023-04-20,0139,T,0,6.1NRT,299.67,12.27,D
0.48116,127.94942,314.15,1.01,1.01,2023-04-20,0139,T,0,6.1NRT,296.46,6.35,D
-1.45378,127.4377,311.64,1.01,1,2023-04-20,0139,T,0,6.1NRT,288.68,6.27,D
43.44545,4.90427,300.32,1.43,1.18,2023-04-20,0219,A,25,6.1NRT,281.17,12.81,N
5.21977,-61.0008,300.51,1.84,1.33,2023-04-20,0230,T,29,6.1NRT,289.32,9.2,N
7.04834,-61.65317,307.43,1.75,1.3,2023-04-20,0230,T,71,6.1NRT,291.72,12.57,N
7.04625,-61.66861,324.15,1.74,1.29,2023-04-20,0230,T,100,6.1NRT,291.72,44.83,N
7.04557,-61.65926,317.86,1.75,1.3,2023-04-20,0230,T,96,6.1NRT,291.91,30.97,N
7.0436,-61.67473,312.42,1.74,1.29,2023-04-20,0230,T,85,6.1NRT,291.53,20.7,N
6.21069,-68.07752,304.79,1.07,1.03,2023-04-20,0230,T,62,6.1NRT,282.82,5.41,N
7.05757,-62.44927,303.87,1.53,1.22,2023-04-20,0230,T,57,6.1NRT,290.78,8.38,N
7.05579,-62.4628,302.34,1.52,1.22,2023-04-20,0230,T,22,6.1NRT,290.47,7.28,N
7.15717,-61.77407,303.09,1.72,1.29,2023-04-20,0230,T,53,6.1NRT,291.39,6.88,N
5.91778,-71.17236,305.36,1.65,1.26,2023-04-20,0230,T,64,6.1NRT,287.36,13.01,N
5.91556,-71.18692,308.29,1.65,1.26,2023-04-20,0230,T,74,6.1NRT,285.48,17.3,N
6.2563,-69.03706,305.64,1.18,1.08,2023-04-20,0230,T,65,6.1NRT,287.61,6.5,N
6.83619,-66.00204,307.86,1.01,1.01,2023-04-20,0230,T,58,6.1NRT,291.67,5.33,N
6.65527,-68.12487,306.07,1.06,1.03,2023-04-20,0230,T,67,6.1NRT,294.05,5.33,N
6.37527,-70.03896,310.25,1.35,1.15,2023-04-20,0230,T,80,6.1NRT,289.88,14.71,N
6.41938,-70.1502,300.95,1.37,1.16,2023-04-20,0230,T,18,6.1NRT,289.29,7.32,N
7.60841,-62.00443,315.81,1.68,1.27,2023-04-20,0230,T,92,6.1NRT,291.27,26.66,N
6.88768,-67.72559,304.87,1.03,1.01,2023-04-20,0230,T,59,6.1NRT,291.82,5.09,N
7.54626,-63.53974,304.12,1.31,1.13,2023-04-20,0230,T,42,6.1NRT,291.72,4.95,N
6.49671,-71.29735,300.12,1.65,1.26,2023-04-20,0230,T,18,6.1NRT,287.59,6.05,N
7.23295,-66.6536,305.94,1,1,2023-04-20,0230,T,57,6.1NRT,295.32,4.16,N
7.55463,-64.71223,311.07,1.12,1.06,2023-04-20,0230,T,66,6.1NRT,294.49,10.58,N
6.952,-69.25388,315.44,1.19,1.08,2023-04-20,0230,T,91,6.1NRT,290.18,16.93,N
6.9784,-69.14033,304.45,1.17,1.08,2023-04-20,0230,T,47,6.1NRT,287.87,7.19,N
7.12283,-68.27267,310.13,1.07,1.03,2023-04-20,0230,T,79,6.1NRT,293.88,9,N
7.69318,-64.26014,304.53,1.19,1.08,2023-04-20,0230,T,42,6.1NRT,292.39,4.33,N
7.1492,-68.21861,305.78,1.06,1.03,2023-04-20,0230,T,65,6.1NRT,294.18,5.35,N
7.15782,-68.21613,304.09,1.06,1.03,2023-04-20,0230,T,56,6.1NRT,294.02,4.67,N
7.75964,-63.93329,306.37,1.24,1.11,2023-04-20,0230,T,54,6.1NRT,293.84,6.27,N
7.12071,-69.22698,305.96,1.18,1.08,2023-04-20,0230,T,66,6.1NRT,292.26,6.58,N
7.58257,-66.19415,306.84,1.01,1.01,2023-04-20,0230,T,67,6.1NRT,295.62,4.42,N
7.29653,-68.28151,306.83,1.07,1.03,2023-04-20,0230,T,69,6.1NRT,293.07,6.42,N
7.5864,-66.50193,306.44,1,1,2023-04-20,0230,T,66,6.1NRT,295.91,4.03,N
7.54595,-67.30487,332.83,1.01,1,2023-04-20,0230,T,100,6.1NRT,294.42,31.75,N
7.54469,-67.31382,323.04,1.01,1,2023-04-20,0230,T,100,6.1NRT,293.08,19.79,N
8.2239,-62.47432,305.07,1.58,1.24,2023-04-20,0230,T,63,6.1NRT,291.93,9,N
7.54504,-67.51256,306.17,1.01,1.01,2023-04-20,0230,T,65,6.1NRT,294.16,5.79,N
6.99731,-71.19147,300.16,1.59,1.24,2023-04-20,0230,T,20,6.1NRT,287.68,6.08,N
7.39407,-68.75169,305.25,1.11,1.05,2023-04-20,0230,T,63,6.1NRT,292.7,5.64,N
7.39263,-68.76155,311.3,1.11,1.05,2023-04-20,0230,T,82,6.1NRT,292.65,10.38,N
7.39119,-68.77142,311.56,1.11,1.05,2023-04-20,0230,T,83,6.1NRT,292.58,10.28,N
7.33605,-69.28216,302.42,1.18,1.08,2023-04-20,0230,T,49,6.1NRT,289.3,4.04,N
7.64179,-67.34335,310.98,1.01,1,2023-04-20,0230,T,80,6.1NRT,293.7,9,N
7.62034,-67.56632,325.1,1.02,1.01,2023-04-20,0230,T,100,6.1NRT,294.29,22.73,N
7.61905,-67.57535,309.36,1.02,1.01,2023-04-20,0230,T,76,6.1NRT,293.96,8.33,N
7.66891,-67.35323,314.86,1.01,1,2023-04-20,0230,T,90,6.1NRT,292.05,12.6,N
7.66764,-67.36219,308.82,1.01,1,2023-04-20,0230,T,74,6.1NRT,292.05,8.17,N
7.39811,-69.28664,305.19,1.18,1.08,2023-04-20,0230,T,63,6.1NRT,290.92,6.04,N
7.40768,-69.28809,332,1.18,1.08,2023-04-20,0230,T,100,6.1NRT,291.58,38.03,N
7.40614,-69.29855,303.44,1.18,1.08,2023-04-20,0230,T,18,6.1NRT,290.14,4.62,N
